product_name,brand,price,discount_price,img_url,quantity,category,sub_category,absolute_url
Mutton - Curry Cut 1 kg + BB Royal Biryani Basmati Rice 1 kg Pouch,Fresho,1653.0,931.0,https://www.bigbasket.com/media/uploads/p/l/1220959_1-fresho-mutton-curry-cut-1-kg-bb-royal-biryani-basmati-rice-1-kg-pouch.jpg,Combo,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/1220959/fresho-mutton-curry-cut-1-kg-bb-royal-biryani-basmati-rice-1-kg-pouch-combo/
"Thick Poha/Avalakki - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",Super Saver,35.0,26.0,https://www.bigbasket.com/media/uploads/p/l/40160068_1-super-saver-thick-pohaavalakki.jpg,500 g,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/40160068/super-saver-thick-pohaavalakki-500-g/
"Thick Poha/Avalakki - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",Super Saver,70.0,48.0,https://www.bigbasket.com/media/uploads/p/l/40160069_5-super-saver-thick-pohaavalakki.jpg,1 kg,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/40160069/super-saver-thick-pohaavalakki-1-kg/
"Vanilla Milkshake - With Zinc, Vitamin A & D Added, Immunity Booster",Cavins,120.0,89.28,https://www.bigbasket.com/media/uploads/p/l/1207042_4-cavins-milkshake-vanilla.jpg,3x200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/1207042/cavins-milkshake-vanilla-3x200-ml/
"Vanilla Milkshake - With Zinc, Vitamin A & D Added, Immunity Booster",Cavins,40.0,31.0,https://www.bigbasket.com/media/uploads/p/l/30007715_9-cavins-milkshake-vanilla.jpg,200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/30007715/cavins-milkshake-vanilla-200-ml-tetra-pack/
"Vanilla Milkshake - With Zinc, Vitamin A & D Added, Immunity Booster",Cavins,240.0,186.0,https://www.bigbasket.com/media/uploads/p/l/1207119_4-cavins-milkshake-vanilla.jpg,6x200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/1207119/cavins-milkshake-vanilla-6x200-ml/
Soya Chunks,BB Royal,55.0,35.0,https://www.bigbasket.com/media/uploads/p/l/40073434_2-bb-royal-soya-chunks.jpg,200 g,"Foodgrains, Oil & Masala",Cereals & Millets,https://www.bigbasket.com/pd/40073434/bb-royal-soya-chunks-200-g-0/
Soya Chunks,BB Royal,220.0,165.0,https://www.bigbasket.com/media/uploads/p/l/40073435_2-bb-royal-soya-chunks.jpg,1 kg,"Foodgrains, Oil & Masala",Cereals & Millets,https://www.bigbasket.com/pd/40073435/bb-royal-soya-chunks-1-kg-0/
Besan/Kadale Hittu,Super Saver,120.0,85.0,https://www.bigbasket.com/media/uploads/p/l/40159981_4-super-saver-besan-flour.jpg,1 kg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/40159981/super-saver-besan-flour-1-kg-0/
Besan/Kadale Hittu,Super Saver,60.0,44.0,https://www.bigbasket.com/media/uploads/p/l/40159982_2-super-saver-besan-flour.jpg,500 g,"Foodgrains, Oil & Masala","Sooji, Maida & Besan",https://www.bigbasket.com/pd/40159982/super-saver-besan-flour-500-g-0/
Organic Cold Pressed Virgin Coconut Oil,GoodDiet,365.0,239.0,https://www.bigbasket.com/media/uploads/p/l/40179104_11-gooddiet-organic-cold-pressed-virgin-coconut-oil.jpg,250 ml,Gourmet & World Food,Organic & Cold Press Oil,https://www.bigbasket.com/pd/40179104/gooddiet-organic-cold-pressed-virgin-coconut-oil-250-ml/
Organic Cold Pressed Virgin Coconut Oil,GoodDiet,665.0,389.0,https://www.bigbasket.com/media/uploads/p/l/40179105_10-gooddiet-organic-cold-pressed-virgin-coconut-oil.jpg,500 ml,Gourmet & World Food,Organic & Cold Press Oil,https://www.bigbasket.com/pd/40179105/gooddiet-organic-cold-pressed-virgin-coconut-oil-500-ml/
Seeds - Sabja,BB Royal,50.0,28.0,https://www.bigbasket.com/media/uploads/p/l/30000312_4-bb-royal-seeds-sabja.jpg,50 g,"Foodgrains, Oil & Masala",Mukhwas,https://www.bigbasket.com/pd/30000312/bb-royal-seeds-sabja-50-g-pouch/
Seeds - Sabja,BB Royal,100.0,54.0,https://www.bigbasket.com/media/uploads/p/l/20000474_4-bb-royal-seeds-sabja.jpg,100 g,"Foodgrains, Oil & Masala",Mukhwas,https://www.bigbasket.com/pd/20000474/bb-royal-seeds-sabja-100-g-pouch/
Seeds - Sabja,BB Royal,200.0,108.0,https://www.bigbasket.com/media/uploads/p/l/40053908_2-bb-royal-seeds-sabja.jpg,200 g,"Foodgrains, Oil & Masala",Mukhwas,https://www.bigbasket.com/pd/40053908/bb-royal-seeds-sabja-200-g/
Muesli Breakfast Cereal - With Multigrain & 21% Fruit & Nut,BB Royal,650.0,458.05,https://www.bigbasket.com/media/uploads/p/l/1212328_3-bb-royal-muesli-with-21-fruit-nut.jpg,2x500 g,Snacks & Branded Foods,Muesli,https://www.bigbasket.com/pd/1212328/bb-royal-muesli-with-21-fruit-nut-2x500-g/
Muesli Breakfast Cereal - With Multigrain & 21% Fruit & Nut,BB Royal,325.0,259.02,https://www.bigbasket.com/media/uploads/p/l/40194172_18-bb-royal-muesli-with-21-fruit-nut.jpg,500 g,Snacks & Branded Foods,Muesli,https://www.bigbasket.com/pd/40194172/bb-royal-muesli-with-21-fruit-nut-500-g/
Durum Wheat Pasta - Penne Rigate,Disano,198.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40023663_4-disano-durum-wheat-pasta-penne-rigate.jpg,500 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/40023663/disano-durum-wheat-pasta-penne-rigate-500-g-pouch/
Urad Dal/Uddina Bele - Split,Super Saver,190.0,137.0,https://www.bigbasket.com/media/uploads/p/l/40159948_2-super-saver-urad-dal-split.jpg,1 kg,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/40159948/super-saver-urad-dal-split-1-kg/
Urad Dal/Uddina Bele - Split,Super Saver,380.0,270.0,https://www.bigbasket.com/media/uploads/p/l/40159949_2-super-saver-urad-dal-split.jpg,2 kg,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/40159949/super-saver-urad-dal-split-2-kg/
Urad Dal/Uddina Bele - Split,Super Saver,95.0,70.0,https://www.bigbasket.com/media/uploads/p/l/40159950_2-super-saver-urad-dal-split.jpg,500 g,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/40159950/super-saver-urad-dal-split-500-g/
Urad Dal/Uddina Bele - Split,Super Saver,42.0,29.0,https://www.bigbasket.com/media/uploads/p/l/40159951_4-super-saver-urad-dal-split.jpg,200 g,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/40159951/super-saver-urad-dal-split-200-g/
"Aval/Poha Red Thick - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",BB Royal,120.0,80.0,https://www.bigbasket.com/media/uploads/p/l/40128956_2-bb-royal-avalpoha-red-thick.jpg,1 kg,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/40128956/bb-royal-avalpoha-red-thick-1-kg/
"Aval/Poha Red Thick - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",BB Royal,25.0,20.0,https://www.bigbasket.com/media/uploads/p/l/60000013_3-bb-royal-avalpoha-red-thick.jpg,200 g,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/60000013/bb-royal-avalpoha-red-thick-200-g-pouch/
"Aval/Poha Red Thick - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",BB Royal,60.0,45.0,https://www.bigbasket.com/media/uploads/p/l/60000014_4-bb-royal-avalpoha-red-thick.jpg,500 g,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/60000014/bb-royal-avalpoha-red-thick-500-g-pouch/
Pasta - Penne Whole Wheat,HappyChef,370.0,182.38,https://www.bigbasket.com/media/uploads/p/l/1213500_2-happychef-pasta-penne-whole-wheat.jpg,2x500 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/1213500/happychef-pasta-penne-whole-wheat-2x500-g/
100% Durum Whole Wheat Pasta - Penne,HappyChef,185.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40112470_9-happychef-pasta-penne-whole-wheat.jpg,500 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/40112470/happychef-pasta-penne-whole-wheat-500-g/
Organic - Anjeer/Figs/Atti Hannu,BB Royal,250.0,165.0,https://www.bigbasket.com/media/uploads/p/l/40203667_1-bb-royal-organic-anjeerfigs.jpg,100 g,"Foodgrains, Oil & Masala",Organic Dry Fruits,https://www.bigbasket.com/pd/40203667/bb-royal-organic-anjeerfigs-100-g/
Organic - Anjeer/Figs/Atti Hannu,BB Royal,500.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40203668_2-bb-royal-organic-anjeerfigs.jpg,200 g,"Foodgrains, Oil & Masala",Organic Dry Fruits,https://www.bigbasket.com/pd/40203668/bb-royal-organic-anjeerfigs-200-g/
Organic - Besan/Kadale Hittu,BB Royal,149.0,110.0,https://www.bigbasket.com/media/uploads/p/l/40125915_6-bb-royal-organic-besan-flour.jpg,1 kg,"Foodgrains, Oil & Masala",Organic Flours,https://www.bigbasket.com/pd/40125915/bb-royal-organic-besan-flour-1-kg/
Organic - Besan/Kadale Hittu,BB Royal,76.0,57.0,https://www.bigbasket.com/media/uploads/p/l/40072463_9-bb-royal-organic-besan-flour.jpg,500 g,"Foodgrains, Oil & Masala",Organic Flours,https://www.bigbasket.com/pd/40072463/bb-royal-organic-besan-flour-500-g/
Black Chia Seeds,GoodDiet,185.0,109.0,https://www.bigbasket.com/media/uploads/p/l/40108932_7-gooddiet-chia-seeds-black.jpg,150 g,Gourmet & World Food,Dry Fruits & Berries,https://www.bigbasket.com/pd/40108932/gooddiet-chia-seeds-black-150-g/
"100% Pure Honey, 1 kg + Corn Flakes Classic, 475 g",BB Royal,630.0,425.64,https://www.bigbasket.com/media/uploads/p/l/1214178_1-bb-royal-100-pure-honey-1-kg-corn-flakes-classic-475-g.jpg,Combo,Snacks & Branded Foods,Honey,https://www.bigbasket.com/pd/1214178/bb-royal-100-pure-honey-1-kg-corn-flakes-classic-475-g-combo/
Seeds Mix,Fresho Signature,65.0,49.0,https://www.bigbasket.com/media/uploads/p/l/40104690_11-fresho-signature-seeds-mix.jpg,50 g,Gourmet & World Food,Roasted Seeds & Nuts,https://www.bigbasket.com/pd/40104690/fresho-signature-seeds-mix-50-g/
Seeds Mix,Fresho Signature,130.0,93.1,https://www.bigbasket.com/media/uploads/p/l/1201163_2-fresho-signature-seeds-mix.jpg,2x50 g,Gourmet & World Food,Roasted Seeds & Nuts,https://www.bigbasket.com/pd/1201163/fresho-signature-seeds-mix-2x50-g/
Seeds Mix,Fresho Signature,195.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40104691_11-fresho-signature-seeds-mix.jpg,150 g,Gourmet & World Food,Roasted Seeds & Nuts,https://www.bigbasket.com/pd/40104691/fresho-signature-seeds-mix-150-g/
Cashew/Godambi - Split,BB Popular,750.0,472.0,https://www.bigbasket.com/media/uploads/p/l/40019554_7-bb-popular-cashewkaju-split.jpg,500 g,"Foodgrains, Oil & Masala",Cashews,https://www.bigbasket.com/pd/40019554/bb-popular-cashewkaju-split-500-g/
Cashew/Godambi - Split,BB Popular,150.0,96.0,https://www.bigbasket.com/media/uploads/p/l/10000499_7-bb-popular-cashewkaju-split.jpg,100 g,"Foodgrains, Oil & Masala",Cashews,https://www.bigbasket.com/pd/10000499/bb-popular-cashewkaju-split-100-g/
Cashew/Godambi - Split,BB Popular,1500.0,940.0,https://www.bigbasket.com/media/uploads/p/l/40021403_7-bb-popular-cashewkaju-split.jpg,1 kg,"Foodgrains, Oil & Masala",Cashews,https://www.bigbasket.com/pd/40021403/bb-popular-cashewkaju-split-1-kg/
Cashew/Godambi - Split,BB Popular,300.0,190.0,https://www.bigbasket.com/media/uploads/p/l/10000525_7-bb-popular-cashewkaju-split.jpg,200 g,"Foodgrains, Oil & Masala",Cashews,https://www.bigbasket.com/pd/10000525/bb-popular-cashewkaju-split-200-g/
"Tiger Cookies - Krunch Chocochips, Teatime Snack",Britannia,5.0,5.0,https://www.bigbasket.com/media/uploads/p/l/40001620_5-britannia-tiger-cookies-krunch-chocochips.jpg,27 g,Snacks & Branded Foods,Cookies,https://www.bigbasket.com/pd/40001620/britannia-tiger-cookies-krunch-chocochips-32-g-pouch/
"Tiger Krunch - Chocochip Biscuits, Teatime Snack",Britannia,10.0,10.0,https://www.bigbasket.com/media/uploads/p/l/40001621_11-britannia-tiger-krunch-chocochip-biscuits.jpg,64 g,Snacks & Branded Foods,Cookies,https://www.bigbasket.com/pd/40001621/britannia-tiger-krunch-chocochip-biscuits-80-g/
Tiger Krunch Biscuits,Britannia,140.0,70.0,https://www.bigbasket.com/media/uploads/p/l/40197807_4-britannia-tiger-krunch-biscuits.jpg,400 g,Snacks & Branded Foods,Glucose & Milk Biscuits,https://www.bigbasket.com/pd/40197807/britannia-tiger-krunch-biscuits-400-g/
"Waffy Wafers - Vanilla Flavoured, Creamy & Crunchy",Dukes,50.0,25.0,https://www.bigbasket.com/media/uploads/p/l/100341962_9-dukes-waffy-wafers-vanilla-flavour.jpg,60 g,Snacks & Branded Foods,Cream Biscuits & Wafers,https://www.bigbasket.com/pd/100341962/dukes-waffy-wafers-vanilla-flavour-75-g-pouch/
"Strawberry Milkshake - With Zinc, Vitamin A & D Added, Immunity Booster",Cavins,120.0,77.76,https://www.bigbasket.com/media/uploads/p/l/1203536_6-cavins-milkshake-strawberry.jpg,3x200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/1203536/cavins-milkshake-strawberry-3x200-ml/
"Strawberry Milkshake - With Zinc, Vitamin A & D Added, Immunity Booster",Cavins,40.0,27.0,https://www.bigbasket.com/media/uploads/p/l/30007713_8-cavins-milkshake-strawberry.jpg,200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/30007713/cavins-milkshake-strawberry-200-ml-tetra-pack/
"Strawberry Milkshake - With Zinc, Vitamin A & D Added, Immunity Booster",Cavins,240.0,162.0,https://www.bigbasket.com/media/uploads/p/l/1207120_3-cavins-milkshake-strawberry.jpg,6x200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/1207120/cavins-milkshake-strawberry-6x200-ml/
Namkeen - Aloo Bhujia,Tasties,147.0,111.0,https://www.bigbasket.com/media/uploads/p/l/1209788_2-tasties-namkeen-aloo-bhujia.jpg,3x150 g,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/1209788/tasties-namkeen-aloo-bhujia-3x150-g/
Namkeen - Aloo Bhujia,Tasties,294.0,211.02,https://www.bigbasket.com/media/uploads/p/l/1209794_3-tasties-namkeen-aloo-bhujia.jpg,6x150 g,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/1209794/tasties-namkeen-aloo-bhujia-6x150-g/
Aloo Bhujia Namkeen,Tasties,12.0,12.0,https://www.bigbasket.com/media/uploads/p/l/40115851_7-tasties-namkeen-aloo-bhujia.jpg,60 g,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/40115851/tasties-namkeen-aloo-bhujia-60-g/
Aloo Bhujia,Tasties,49.0,38.0,https://www.bigbasket.com/media/uploads/p/l/40115852_10-tasties-namkeen-aloo-bhujia.jpg,150 g,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/40115852/tasties-namkeen-aloo-bhujia-150-g/
Mutton - Curry Cut 500 g + Catla Fish Large Curry Cut/Bengali Cut 500 g,Fresho,1194.0,777.5,https://www.bigbasket.com/media/uploads/p/l/1221178_1-fresho-mutton-curry-cut-500-g-catla-fish-large-curry-cutbengali-cut-500-g.jpg,Combo,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/1221178/fresho-mutton-curry-cut-500-g-catla-fish-large-curry-cutbengali-cut-500-g-combo/
Organic Suji,Organic Tattva,55.0,38.5,https://www.bigbasket.com/media/uploads/p/l/40002657_4-organic-tattva-organic-suji.jpg,500 g,"Foodgrains, Oil & Masala",Organic Flours,https://www.bigbasket.com/pd/40002657/organic-tattva-organic-suji-500-g-pouch/
Rohu Fish Large Curry Cut 1kg +Chilli Chicken Boneless 500G +Chicken Mince 500G,Fresho,1289.0,927.0,https://www.bigbasket.com/media/uploads/p/l/1203434_1-fresho-rohu-fish-large-curry-cut-1kg-chilli-chicken-boneless-500g-chicken-mince-500g.jpg,Combo,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/1203434/fresho-rohu-fish-large-curry-cut-1kg-chilli-chicken-boneless-500g-chicken-mince-500g-combo/
"Bournville Rich Cocoa,80g+Bournville Cranberry,80g+Bournville Fruit & Nut,80g",bb Combo,300.0,211.2,https://www.bigbasket.com/media/uploads/p/l/1221206_1-bb-combo-rich-cocoa-dark-chocolate-bar-80-g-cranberry-dark-chocolate-bar-80-g-dark-chocolate-bar-fruit-nut-50-cocoa-rich-dessert-80-g.jpg,Combo,Snacks & Branded Foods,Chocolates,https://www.bigbasket.com/pd/1221206/bb-combo-rich-cocoa-dark-chocolate-bar-80-g-cranberry-dark-chocolate-bar-80-g-dark-chocolate-bar-fruit-nut-50-cocoa-rich-dessert-80-g-combo/
100% Pure Cocoa Butter Premium Chocolates,Lindberg,545.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40087512_14-lindberg-assorted-gift-box-pure-belgian-chocolate-truffles.jpg,120 g 12 pcs,Gourmet & World Food,International Chocolates,https://www.bigbasket.com/pd/40087512/lindberg-assorted-gift-box-pure-belgian-chocolate-truffles-120-g-12-pcs/
100% Natural Premium Whole Cashews Nuts,Happilo,775.0,581.25,https://www.bigbasket.com/media/uploads/p/l/40200933_4-happilo-100-natural-premium-whole-cashews-value-pack.jpg,500 g,Gourmet & World Food,Dry Fruits & Berries,https://www.bigbasket.com/pd/40200933/happilo-100-natural-premium-whole-cashews-value-pack-500-g/
"Valencia Orange Juice - Cold-Pressed, No Added Sugar, Preservative Free",Fresho Signature,119.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40238782_2-fresho-signature-valencia-orange-juice-cold-pressed-no-added-sugar-preservative-free.jpg,250 ml,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/40238782/fresho-signature-valencia-orange-juice-cold-pressed-no-added-sugar-preservative-free-200-g/
Khatta Meetha,Tasties,49.0,36.0,https://www.bigbasket.com/media/uploads/p/l/40115856_10-tasties-namkeen-khatta-meetha.jpg,150 g,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/40115856/tasties-namkeen-khatta-meetha-150-g/
Namkeen - Khatta Meetha,Tasties,294.0,181.02,https://www.bigbasket.com/media/uploads/p/l/1209795_3-tasties-namkeen-khatta-meetha.jpg,6x150 g,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/1209795/tasties-namkeen-khatta-meetha-6x150-g/
Namkeen - Khatta Meetha,Tasties,147.0,105.0,https://www.bigbasket.com/media/uploads/p/l/1209789_2-tasties-namkeen-khatta-meetha.jpg,3x150 g,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/1209789/tasties-namkeen-khatta-meetha-3x150-g/
Cheese Slices - Made From Cow Milk 663 g Pouch + Cheese Spread - Classic 100 g,Britannia,675.0,501.39,https://www.bigbasket.com/media/uploads/p/l/1216006_1-britannia-cheese-slices-made-from-cow-milk-663-g-pouch-cheese-spread-classic-100-g.jpg,Combo,"Bakery, Cakes & Dairy",Cheese,https://www.bigbasket.com/pd/1216006/britannia-cheese-slices-made-from-cow-milk-663-g-pouch-cheese-spread-classic-100-g-combo/
Penne Pasta,Keya,140.0,70.0,https://www.bigbasket.com/media/uploads/p/l/40188537_5-keya-penne-pasta.jpg,400 g,Snacks & Branded Foods,Pasta & Macaroni,https://www.bigbasket.com/pd/40188537/keya-penne-pasta-400-g-pouch/
Penne Pasta,Keya,280.0,133.0,https://www.bigbasket.com/media/uploads/p/l/1215127_2-keya-penne-pasta.jpg,2x400 g,Snacks & Branded Foods,Pasta & Macaroni,https://www.bigbasket.com/pd/1215127/keya-penne-pasta-2x400-g-pouch/
Nature's Super Foods - Ragi Flour/Ragi Hittu,Aashirvaad,90.0,72.0,https://www.bigbasket.com/media/uploads/p/l/40172980_5-aashirvaad-natures-super-foods-ragi-flour.jpg,1 kg,"Foodgrains, Oil & Masala",Rice & Other Flours,https://www.bigbasket.com/pd/40172980/aashirvaad-natures-super-foods-ragi-flour-1-kg-pouch/
Nature's Super Foods - Ragi Flour/Ragi Hittu,Aashirvaad,50.0,40.0,https://www.bigbasket.com/media/uploads/p/l/40172981_5-aashirvaad-natures-super-foods-ragi-flour.jpg,500 g,"Foodgrains, Oil & Masala",Rice & Other Flours,https://www.bigbasket.com/pd/40172981/aashirvaad-natures-super-foods-ragi-flour-500-g-pouch/
Almonds - Roasted & Salted,BB Royal,320.0,225.0,https://www.bigbasket.com/media/uploads/p/l/10000520_5-bb-royal-almondbadam-roasted-salted.jpg,200 g,"Foodgrains, Oil & Masala",Almonds,https://www.bigbasket.com/pd/10000520/bb-royal-almondbadam-roasted-salted-200-g-pouch/
Almonds - Roasted & Salted,BB Royal,160.0,115.0,https://www.bigbasket.com/media/uploads/p/l/10000494_7-bb-royal-almondbadam-roasted-salted.jpg,100 g,"Foodgrains, Oil & Masala",Almonds,https://www.bigbasket.com/pd/10000494/bb-royal-almondbadam-roasted-salted-100-g-pouch/
Dry Dates/Chuwara 100 gm + Figs 200 gm + Walnut - Kernels 100 gm,BB Royal,780.0,567.0,https://www.bigbasket.com/media/uploads/p/l/1203897_1-bb-royal-dry-dateschuwara-100-gm-figs-200-gm-walnut-kernels-100-gm.jpg,Combo,"Foodgrains, Oil & Masala",Other Dry Fruits,https://www.bigbasket.com/pd/1203897/bb-royal-dry-dateschuwara-100-gm-figs-200-gm-walnut-kernels-100-gm-combo/
Organic Red Chilli - Whole,BB Royal,55.0,46.75,https://www.bigbasket.com/media/uploads/p/l/40223042_1-bb-royal-organic-red-chilli-whole.jpg,100 g,"Foodgrains, Oil & Masala",Organic Masalas & Spices,https://www.bigbasket.com/pd/40223042/bb-royal-organic-red-chilli-whole-100-g/
Organic Red Chilli - Whole,BB Royal,169.0,102.0,https://www.bigbasket.com/media/uploads/p/l/40223043_1-bb-royal-organic-red-chilli-whole.jpg,200 g,"Foodgrains, Oil & Masala",Organic Masalas & Spices,https://www.bigbasket.com/pd/40223043/bb-royal-organic-red-chilli-whole-200-g/
Organic Red Chilli - Whole,BB Royal,259.0,225.0,https://www.bigbasket.com/media/uploads/p/l/40223044_1-bb-royal-organic-red-chilli-whole.jpg,500 g,"Foodgrains, Oil & Masala",Organic Masalas & Spices,https://www.bigbasket.com/pd/40223044/bb-royal-organic-red-chilli-whole-500-g/
